Date,Comment
2026-03-20T16:17:09Z,di bawah nya gibran raka buming gibran s management development institut of singapore dan menggunakan ilmu nya dengan baik dan bermanfaat bagi masyarakat indonesia lah lu yg ngakunya pintar tapi masih pengangguran beban negara beban keluarga beban masyarakat pulak
2026-03-20T08:27:02Z,part nya dimana
2026-03-20T08:26:57Z,pa prabowo jalan utama di desa saya rusak ga di beres beresin
2026-03-20T08:26:56Z,sinergitas dari semua steak holder pemerintah semua lembaga dan lembaga independen serta rakyat yang benar benar tulus mencintai negara indonesia ini yang mampu bisa bersama sama memberi ketenangan kesejahteraan dan kemakmuran bagi seluruh rakyat indonesia
2026-03-20T08:26:54Z,heran ya knapa kok ga ada yg insintur ugm skolahnya pada bener smua
2026-03-20T11:16:38Z,insintur itu apa
2026-03-20T08:26:41Z,mba nana top
2026-03-20T08:25:24Z,kok seakan ga mau dengar masukan semua benar sendiri
2026-03-20T08:24:53Z,pak presiden esmosi sabar pak
2026-03-20T08:24:43Z,mantap pak presiden ku biar ternak wabah sadar
2026-03-20T08:23:56Z,sawit mention
2026-03-20T08:23:55Z,journalism is not a profession or a trade it is a crusade for the truth hasil dari video ini menunjukan bahwa cuma mbak nana menyuarakan keresahan masyarakat indonesia saat ini sisanya abs ini lah pemimpin kita saat ini cukup sekian terima kasihproud of you mbak nana
2026-03-20T08:23:51Z,copt dnk bupati n gubernur nya klu ga bener
2026-03-20T08:23:42Z,cocok untuk gibran
2026-03-20T11:29:15Z,siapa
2026-03-20T08:22:43Z,jawaban prabowo meble gak jujur
2026-03-20T08:22:22Z,hapus mbg dan koperasi merah putih menyita banyak anggaran yang tidak punya manfaat yang besar
2026-03-20T08:21:43Z,berat ya pak jadi presiden memang dak mudah pak
2026-03-20T08:20:54Z,jadi alat tekan alat tawar saat ikut bop apa ya saya kok ga dapat jawaban dari pertanyaan yg diajukan pak mardigu
2026-03-20T08:21:56Z,no itu yg membatasi pdip si puan kepala dpr
2026-03-20T08:19:48Z,sehat selalu bapak prabowo jelaskan sama mereka yang tidak tahu cuma koar koar pengamat gak jelas
2026-03-20T08:19:09Z,bersyukur indonesia mempunyai presiden pak prabowo
2026-03-20T08:18:40Z,quot mba nana kita ini bukan anak kecil kita sudah hidup lama quot inikah cerminan seorang presiden indonesia kok kesanya emosi
2026-03-20T11:54:29Z,emosi dari mananya lu aja yg baperan bernarasi se olah prabowo emosi lu provokator pasti
2026-03-20T08:18:39Z,mbak nana aku pada mu ini akan jd jejak digital
2026-03-20T08:17:38Z,daging semua
2026-03-20T08:17:22Z,saya sangat setuju prabowo jadi presiden hanya saja umur beliau sudah sepuh butuh wakil presiden yang cakap sebagai partner sekaligus juru bicara seandainya wakil presiden jatuh pada pak anis perfect banget dah negeri ini mohon maaf gibran sangat tidak punya kapasitas sebagai pemimpin no di negri ini
2026-03-20T12:07:48Z,giliran lulusan s management development institut of singapore dengan gelar bachelor of science bsc anis lulusan s ugm bukan kayak anaknya anis yg menguntungkan lpdp
2026-03-20T08:17:21Z,akar masalah nya korupsi
2026-03-20T08:16:15Z,saya mau tanya nih program pak prabowo mana sih yang tidak baik untuk rakyat serius nanya nih
2026-03-20T08:16:10Z,pelanggar ham jadi pemimpin negara ya kasian rakyatmya ada pernyataan dalam porcast ini quot yg saya heran orang sudah kaya masih mencuri quot the real omon omon
2026-03-20T08:15:59Z,dalam setiap perkara itu gampang jika pelakunya trk ada keterlibatan polisi maka polisi akan gampang menguliti kasusnya dlm hitungan jam bisa terungkap jd kalo ada kasus yg sampai berbulan bahkan sampai tdk selesai maka bisa diduga ada keterlibatan polisi polisi kita itu hebat boss kehebatannya diakui oleh internasional
2026-03-20T08:15:50Z,shalom ini awal yg bagus harus ada yg memulai sukses mbak nanaminalaidin walfaizin mohon maaf lahir dan bathin
2026-03-20T08:14:49Z,ah masih omon omon tak ada gerakan dilapangan mbak nana memang bikin prabowo keringat dingin
2026-03-20T08:14:36Z,apakah kalian pikir jika pak wowo diganti presiden penggantinya akan lebih baik dari pak wowo jika kalian jawab yaa berarti kalian termasuk orang takabur pak prabowo jauh lebih baik dari jokowi yg cuma planga plongo sering menghindar dari media ditanya jawabnya kok tanya saya
2026-03-20T08:17:22Z,sumber masalah gt pdipterutama itu si puan ga mau acc perampasan asetbuangin pdip nanti tentram
2026-03-20T08:14:19Z,come on come on come on
2026-03-20T08:14:05Z,tolanglah diluruskan dan dibuat standartnya spt apa persepsi publik itu jelas lbh bnyk yg diam drpd yg berisik tp selalu saja pakai persepsi publik
2026-03-20T08:14:00Z,kirimkan kami gubernur spt kdm pak prabowo
2026-03-20T08:13:03Z,sekedar harapan
2026-03-20T08:13:59Z,lu ini nyimak dialognya ga sih
2026-03-20T08:12:47Z,teruslah berjuang untuk ri pak presiden
2026-03-20T08:12:23Z,tersengat oleh mba nana atas nama kebenaran
2026-03-20T08:11:08Z,dana desa wajib di audit terutama di jawa timur kabupaten sampang tepatnya di kecamatan robatal di desa torjunan yang tdk sesuai amp tdk tepat mohon dgn segala hormat kpd bpk presiden prabowo subianto
2026-03-20T08:10:59Z,aura keras kepalanya keliatan banget
2026-03-20T08:10:59Z,sudah tahu bumn paling mengalami kerugian tapi masih saja mengangkat komisaris dari relawan asal comot
2026-03-20T08:12:53Z,lah itu wakilnya gibran pada protes juga padahal umur yang produktif
2026-03-20T08:09:43Z,mobil pick up puluhan ribu beli pak pak
2026-03-20T08:09:16Z,ayo mbak najwa semua keluhan rakyat juga di bahas mbak
2026-03-20T08:09:02Z,cuma mbk nana yg paling waras sih
2026-03-20T08:08:50Z,semangat pak prabowo
2026-03-20T08:08:13Z,mbg dilapangan kacau pak banyak penyimpangan nya tapi tidak bisa dikritik di evaluasi apalagi ditutup makanan mbg tetap dikirim artinya harus tetap dibayar oleh kita pakai uang pajak kita tolong pak evaluasi mbg
2026-03-20T08:08:00Z,mending mbak najwa jadi presiden aja maju indonesia
2026-03-20T08:07:57Z,iya iya melulu yang di kiri prabs
2026-03-20T08:07:39Z,supermantap diskusinya orang orang well educated gentleman and lady dengan presiden
2026-03-20T08:07:39Z,mantap mbaa nana menyalaa sekali
2026-03-20T08:07:34Z,apapun itu kita semua akan mati
2026-03-20T08:07:19Z,mbg program elit global rockefeller buat daging buatan mbg untuk mendata dan uji coba makanan sintetis
2026-03-20T08:07:08Z,prabowo bener udh di jadiin tumbal muke dia udh bener di injak sama orang sekitar dia kasian bener ngomong apa ada nya aja susah
2026-03-20T08:06:14Z,betul sampai saat ini kami yg dibawah sangat mendukung kepemimpinan bpk smg bpk senantiasa sehat dan selalu diberikan kemudahan
2026-03-20T08:06:11Z,terimakasih buat bapak prabowo dan kami berharap besar kepada bapak untuk memperbaiki bangsa kita ini
2026-03-20T08:06:09Z,penjelasan pak presiden ku ri atas pertanyaan pertama sungguh berkualitas tinggi
2026-03-20T08:05:56Z,inilah presiden paling tidak berhasil dan gagal dalam sejarah indonesia
2026-03-20T12:50:22Z,konyol
2026-03-20T08:05:54Z,jir udh kesel dluan liat muka nya hasan nasbi
2026-03-20T08:05:49Z,semua menjijikkan kecuali najwa
2026-03-20T08:05:25Z,setelah presiden prabowo mungkin bisa juga diajak diskusi dengan wakil presiden gibran mungkin banyak nonton bareng lebih dari piala dunia apa lagi narasumber orang orang cerdas dan kritis serta berani
2026-03-20T08:04:11Z,harusnya perwakilan rakyat jangan cuma journalist tertentu yang diundang dari berbagai pihak ikut serta di meja ini
2026-03-20T08:03:52Z,perasaan semua presiden indo gk ada yang kalian hujat
2026-03-20T08:03:16Z,keren
2026-03-20T08:02:31Z,come on najwa come on
2026-03-20T08:02:22Z,wowo emosi
2026-03-20T08:01:54Z,kaya lagi interview ngelamar pekerjaan ya promosi masing quot ke pak prabowo biar diangkat jadi sesuatu
2026-03-20T08:01:45Z,kurang pak efisiensinya tuh masih ada pejabat yg mau beli mobil mewah dari duid rakyat
2026-03-20T08:01:43Z,belajar sama ibu serly juanda jikalau mahu memimpin sebuah negara
2026-03-20T08:00:46Z,selalu curhat bpk presiden
2026-03-20T08:02:24Z,ps salut dengan mbak nana yang berani menyampaikan isu sensitif dengan bijak dan menghormati jawaban dari pak prabowo
2026-03-20T08:00:06Z,undang bennix donk biar seru dan blak blakan
2026-03-20T08:00:03Z,males kasi komen nanti komen dikit dibilang anak abah
2026-03-20T07:59:57Z,bapak good tolong seleksi sekitar bapak laporan mungkin jika pembisik bapak jujur dan benar indonesia akan sesuai cita bapak
2026-03-20T07:59:38Z,tara laku buktikan
2026-03-20T07:59:37Z,penasaran tempo kok gak di undang sih wkwk
2026-03-20T07:59:01Z,harusnya undang rocky gerung juga biar makin panas barang itu
2026-03-20T07:59:01Z,keren pak prabowo mau berdialog
2026-03-20T07:58:20Z,emosi wowo ditanya nana kalau ditanya yang lain ketawa ketawi mulu haha
2026-03-20T07:57:33Z,budaya bagus pak presiden diskusi undang para tokoh kritis undang juga para pendidik pak sebagai penjaga nalar bangsa
2026-03-20T07:55:56Z,apa guna wakil rakyat kalo gak bisa nyampein keinginan rakyat ke presiden masa kita harus minta tolong terus ke jurnalis dan influencer buat bicara
2026-03-20T07:55:14Z,baru menyesal dari dulu tidak pilih prabowo
2026-03-20T07:54:53Z,najis baperan dan tukang fitnah rakyat
2026-03-20T07:54:31Z,jiji banget sama si rizal mallarangeng
2026-03-20T07:54:19Z,gelo presiden ku
2026-03-20T07:53:47Z,bung rizal tipikal yg penting bapak happy ketawa ketiwi trus
2026-03-20T07:53:33Z,anjay pak mardigu
2026-03-20T07:52:27Z,hasbi emang jilatan top markotop
2026-03-20T08:01:44Z,kosong sih
2026-03-20T07:52:01Z,dari dulu juga udah sering dikasih masukan dia cuma omon omon doang dia malah sering ngundang orang tapi solusinya jg tetep dia yg nentuin amp ga didenger jgn lg ada orang yg bilang kasian dia sering dibohongin bawahannya dititup tutupin dia yang nentuin circlenya kok
2026-03-20T07:51:49Z,sebenarnya bapak ini baik lingkungan nya aja yg masih banyak kutu belatung nya
2026-03-20T07:51:40Z,gak penting bgt yang nanya gimana prabowo istirahat apa ngaruhnya tuh pertanyaan sama rakyat
2026-03-20T07:51:24Z,terimakasih pak prabowo mendengar anda berbicara di video ini berak saya jadi lancar
2026-03-20T07:51:03Z,cuma bisa efisiensi daripada stop mbg dan kopdes kelihatan sekali program mbg dan kopdes bnyak pesanan dan maling
2026-03-20T07:50:36Z,seru mba najua mantap ini baru interaksi
2026-03-20T07:50:30Z,kami percaya pak bowo tapi kami tidak percara orang rehim pak solo kami percaya pak bowo tapi tidak sama wakilnya
2026-03-20T07:50:06Z,dari semua pertanyaan saya hanya menunggu pertanyaan mba najwa yang kritis dan benar mewakili suara kami
2026-03-20T07:49:42Z,banyak netizen ngeliat hanya di permukaan padahal pekerjaan ini berat
2026-03-20T07:49:32Z,tetap kuat pak dan terus kerja keras pak demi rakyat sehat quot terus pak dengan gempuran quot masalah yang datang
2026-03-20T07:49:16Z,pak presiden singkirkan dulu itu bandit di sekeliling bapak baru kami dukung bapak sepenuhnya
2026-03-20T07:49:01Z,kaki tangannya ci i o em be ge aja bilang masih ada sisa lah banyak yg nge joke s kalo mbg sia kenapa itu kenapa kenapa kalian berkata demikian
2026-03-20T07:48:44Z,hebatnya negeri iniwilayah dan lautan nya sangat luaspertambangannya dimana manasumber daya alam melimpahkoruptornya berani beranikonglomerat nya rajin sedekahhukumnya bisa di negosiasipengadilannya boleh damai waah bikin betah
2026-03-20T07:48:29Z,semangat terus mba nana
2026-03-20T07:48:18Z,chanel tempe bacem
2026-03-20T07:48:12Z,komposisi tamunya bukan yg berseberangan nggak seru dan nggak berharap lebih
2026-03-20T07:48:10Z,bahasa inggrisnya mantep pak prabowo saya punya teman dari jakarta selatan bahasa inggrisnya sama dgn bapak
2026-03-20T07:47:46Z,mbak nana jos merasa terwakili yg lain cuma hooh aj
2026-03-20T07:47:42Z,pro banget sm si trump ini wkwk
2026-03-20T07:46:47Z,semakin kosong semakin yakin ganti presiden
2026-03-20T07:46:38Z,udah clear yah presiden adalah milik sipil
2026-03-20T07:46:16Z,undang itu yang frontal selama ini rizal mallarangeng kenapa di undang ke sti
2026-03-20T07:45:01Z,najwa thebest lah
2026-03-20T07:44:32Z,gak mau di kritik padahal kerja cmn haha hehe doang apa susahnya coba
2026-03-20T07:43:14Z,damn prabowo di buat bersumpah hanya dengn satu pertayaan
2026-03-20T07:43:11Z,keliatan sekali pak prabowo ga suka mbak nana ya
2026-03-20T07:42:57Z,materinya sudah disiapkan pptnya sudah siap banget
2026-03-20T07:42:50Z,mba nana pikir jadi presiden mudah apa
2026-03-20T07:50:17Z,dimana statemen mbak nana yang bilang jadi presiden mudah
2026-03-20T07:53:11Z,gak ada
2026-03-20T07:42:21Z,as an observer from a neighboring country only najwa is the only brave enough to put up with hard to respond but the president used as in indonesia love to say quot jalan tikus quot avoiding the circumstances head on
2026-03-20T07:41:49Z,gw gak bisa bayangin kalo gibran ada disitu ditanya in jawabnya kek gimana aowkwkw
2026-03-20T07:41:17Z,najwa sihab mvp
2026-03-20T07:40:29Z,podcast mahal
2026-03-20T07:40:07Z,buset kena gubernur kaltim
2026-03-20T07:39:53Z,pptnya langsung ke show
2026-03-20T07:39:48Z,dari valencia spanyol menyimak bpk presiden
2026-03-20T07:39:26Z,sekelas presiden tidak tahu negara kita taget pasar bukan produksi dan bercita cita menciptakan lapangan industri mobil sedangkan penghasilan masih pajak tertinggi
2026-03-20T07:39:19Z,sebaiknya presiden prabowo tidak bekerjasama dengan monster trump dan monster netanyahu
2026-03-20T07:39:02Z,mb nana luar biasa semoga bisa terus konsisten menyambung suara rakyat
2026-03-20T07:38:54Z,sekarang rebutan lahan basah utk korupsi
2026-03-20T07:38:39Z,kalo gibran kira quot siapa temen diskusinya tuhh
2026-03-20T07:38:30Z,menit ke pak prabowo bilang kebiasaan tidur malam jam dan bangun lagi jam pagi dikirain mau shalat tahajud ternyata mau nonton youtube
2026-03-20T07:38:26Z,deg degan banget waktu giliran sm mba nana but well a good job mba nana sudah menyampaikan keresahan yang se resah resahnya masyarakat karena jujur muak setiap kasus besar main actornya selalu gk pernah ada muncul se titik pun di keramaian
2026-03-20T07:38:25Z,bos man klu ga ada orang nya sok keras ini di hadapan orang nya malah melempem
2026-03-20T07:38:20Z,mencegah korupsi tpi menciptakan ladang korupsi baru
2026-03-20T07:38:19Z,sombong banget si najwa kelihatan banget dia berusaha ingin menjatuhkan presiden dengan pertanyaan yang menyudutkan come on objektiflah najwa jangan ketidaksukaan anda pertanyaan anda jadi menggiring opini bahwa pemerintah dibalik kasus penyiraman air keras sebagian masyarakat taulah najwa inikan pendukungnya si yg paling pintar ngomong
2026-03-20T07:38:05Z,coba ada prof ichsanuddin noorsy abis beliau ini
2026-03-20T07:37:54Z,penjilat lagi ngumpul
2026-03-20T07:37:51Z,semangat mbak nana
2026-03-20T07:37:38Z,lainya sangat berhati hati jdi nya ga mewakili apapun hanya mbak nana yg berani dan sangat mewakili keluh kesah rakyat
2026-03-20T07:37:22Z,kampanye
2026-03-20T07:37:16Z,seharusnya ada presiden bem ugm yang sangat keras mengkritik mbg agar sama bisa mengevaluasi program tersebut secara clear maksud dan tujuannya tuh langsung dijelaskan presiden
2026-03-20T07:36:45Z,masih keliatan ga mawas diri egonya masih gede ni presiden
2026-03-20T07:36:44Z,saya sudah tidak percaya sama presiden yang berdiri bersama donald trump maaf ya pak saya kecewa dan saya harap bapa segera digulingkan
2026-03-20T08:03:32Z,kamu mau indonesia jadi sasaran selanjutnya pemikiran sepertimu masih perlu belajar dulu baru berkomentar
2026-03-20T07:36:29Z,dr semua peserta diskusi yg ktnya pinter itu cm mbak najwa yg bner bs menyampaikan keresahan masyarakat bawah yg lain cm ngangguk gak seru
2026-03-20T07:36:28Z,yg komen orng orng ga netral kebanyakan eamng yg benci sama pemerintah wkwkwk malahan skrng yg orang yg dukung dan percaya pemerintah malah dianggap buzzer dianggap ga pro rakyat waduh kacaw banget emang kaum pembenci ini
2026-03-20T07:36:27Z,ora mutu babarblas tukang ndobol njaran
2026-03-20T07:36:21Z,pak prabowo mantap
2026-03-20T07:36:02Z,dari gerak geriknya atas banyaknya pertanyaan mba nana saya semakin mengerti dan saya yakin akan hal itu
2026-03-20T07:35:56Z,mbak nana keren bgt duhh
2026-03-20T07:35:36Z,kisah anak pulang dari rumah sakit mati berbusa mulutnya seperti hewan yang diracun dia putera liberty sidauruk tri hebron sidauruk roh dan kebenaran ada yang mau menyelidiki ada yang ketakutan tanda tanda kedagingan terimakasih
2026-03-20T07:35:15Z,harusnya undang guru gembul rocky gerung yg bapak dari bandung itu harusnya prabowo dikesempatan ini dikasih tau ttg keadaan yg sebenarnya sawit aceh mbg dll
2026-03-20T07:35:06Z,lumayan mending lah presiden ada omongannya
2026-03-20T07:34:00Z,kira presiden lain berani tidak dialog seperti ini
2026-03-20T07:33:38Z,waduh bapak percaya sama trump
2026-03-20T07:33:08Z,percuma presidennya nggak bakalan mau tahu masalah rakyat dikritik malah marah marah jelas ini membuktikan seorang otoriter sejati bukan seorang pemimpin tapi memaksakan menjadi pemimpin hancur
2026-03-20T07:33:04Z,apakah diskusi ini sudah di breafing sebelum nya pertanyaan harus di saring
2026-03-20T07:32:05Z,wkwkwk kalian hanya memuji bak nana apa karena cuma tau bak nana dan tidak tau kopetensi yang lain atau memang ga bisa menyerap informasi yang ada
2026-03-20T07:31:22Z,ini program seperti yg dulu kampanye di gagas pak anis
2026-03-20T07:31:15Z,semua rakyat gak ada yang suka sama elo wowo
2026-03-20T07:31:14Z,pak prabowo sehat selalu panjang umur jangan menyerah untuk indonesia pak we love you mr president
2026-03-20T07:31:11Z,prabowo adalah presiden sipil sekaligus militer jangan mau di pecah belah antara sipil dan militer oleh oknum oknum yang gila jabatan terutama jendral jendral yang disekeliling bapak yg caper
2026-03-20T07:31:08Z,ya ndak tau kok tanya saya
2026-03-20T07:30:43Z,mbg kopdes itu progam apa woii rak jelas
2026-03-20T07:30:26Z,ingat gaes nnti bakal ada serangan dari luar buat jatuhan pak wowo jadi jangan gampang terprovokasi
2026-03-20T07:30:06Z,ayo dong part nya
